job_id,title,company,location,required_skills,min_experience,education,salary_min,salary_max,description
J0438,Analytics Engineer,Rivian,"Irvine, CA","SQL,dbt,Python,Snowflake,Looker,Data Modeling,Git",3,Bachelor,139649,221892,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0719,Robotics Software Engineer,Microsoft,"Redmond, WA","C++,Python,ROS,Computer Vision,SLAM,Linux,Control Systems",5,Master,165750,272442,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0161,Vue.js Frontend Engineer,Qualcomm,Remote,"Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",4,Bachelor,121137,205811,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0654,Product Designer,Palantir,"Denver, CO","Figma,UI,UX,Prototyping,Design Systems,User Research",4,Bachelor,136244,233807,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0087,Ruby on Rails Engineer,OpenAI,"San Francisco, CA","Ruby,Rails,PostgreSQL,Sidekiq,Redis,Heroku",5,Bachelor,150225,241875,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0220,Senior Full Stack Developer,Broadcom,"San Jose, CA","React,Python,Django,PostgreSQL,Redis,AWS,Docker,Kubernetes",7,Bachelor,183231,266965,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0489,Site Reliability Engineer,Pinterest,"San Francisco, CA","Python,Go,Kubernetes,AWS,Monitoring,Linux,Terraform,Incident Management",5,Bachelor,179938,267226,"Ensure service reliability at scale, manage incident response, build monitoring and alerting systems, and drive reliability culture."
J0187,Senior Frontend Architect,Coinbase,"Austin, TX","React,TypeScript,GraphQL,Next.js,Performance,A11y,Design Systems",6,Bachelor,200841,299444,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0401,Senior Data Analyst,Anduril,"Costa Mesa, CA","Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",5,Bachelor,134592,210314,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0573,QA Automation Engineer,Mistral AI,Remote,"Python,Selenium,Pytest,CI/CD,API Testing,SQL,Git",3,Bachelor,113805,174193,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0079,Ruby on Rails Engineer,SpaceX,"Hawthorne, CA","Ruby,Rails,PostgreSQL,Sidekiq,Redis,Heroku",5,Bachelor,144299,236890,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0476,DevOps Engineer,Cisco,"San Jose, CA","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",4,Bachelor,148272,245635,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0356,Computer Vision Engineer,Atlassian,"San Francisco, CA","Python,PyTorch,OpenCV,CNNs,Object Detection,3D Vision",4,Master,164752,285269,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0533,Security Engineer,Palo Alto Networks,"Denver, CO","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",3,Bachelor,152803,254216,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0338,Senior ML Engineer,Spotify,"New York, NY","Python,PyTorch,Distributed Training,MLOps,Kubernetes,AWS,C++",5,Master,185267,362760,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0504,Cloud Architect,CrowdStrike,Remote,"AWS,Azure,GCP,Terraform,Kubernetes,Networking,Security,Architecture",7,Bachelor,189899,320992,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0169,Vue.js Frontend Engineer,Vercel,Remote,"Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",3,Bachelor,126459,199339,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0493,Site Reliability Engineer,PayPal,"San Jose, CA","Python,Go,Kubernetes,AWS,Monitoring,Linux,Terraform,Incident Management",5,Bachelor,179903,283559,"Ensure service reliability at scale, manage incident response, build monitoring and alerting systems, and drive reliability culture."
J0249,Android Engineer,Vercel,Remote,"Kotlin,Jetpack Compose,Android SDK,Room,Coroutines,MVVM",3,Bachelor,149808,226232,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0163,Vue.js Frontend Engineer,SpaceX,"Washington, DC","Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",3,Bachelor,138352,184869,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0405,Senior Data Analyst,Adobe,"Austin, TX","Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",5,Bachelor,136080,206998,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0036,Senior Java Engineer,Sony,"Miami, FL","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",5,Bachelor,178470,280303,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0318,Senior Data Scientist,GitHub,"Nashville, TN","Python,Pandas,TensorFlow,PyTorch,SQL,Statistics,MLOps,Experiment Design",7,Master,169205,313768,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0146,React Developer,NVIDIA,"Santa Clara, CA","React,JavaScript,TypeScript,HTML,CSS,Redux",3,Bachelor,140059,207029,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0052,Go Backend Engineer,Palantir,"Denver, CO","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",3,Bachelor,152108,234338,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0121,PHP Full Stack Developer,Cisco,"Portland, OR","PHP,Laravel,MySQL,JavaScript,Vue,Docker",4,Bachelor,110507,173136,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0336,Senior ML Engineer,Anduril,"Costa Mesa, CA","Python,PyTorch,Distributed Training,MLOps,Kubernetes,AWS,C++",5,Master,196563,336594,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0461,Recommendation Systems Engineer,VMware,"Palo Alto, CA","Python,PyTorch,Collaborative Filtering,A/B Testing,SQL,Spark",4,Master,178829,275126,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0066,Senior Go Developer,Meta,"Menlo Park, CA","Go,gRPC,Kafka,PostgreSQL,Kubernetes,Terraform,AWS",5,Bachelor,161268,283134,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0665,Blockchain Engineer,Broadcom,"New York, NY","Solidity,Ethereum,Web3.js,Smart Contracts,DeFi,Node.js",3,Bachelor,153962,271861,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0510,Cloud Architect,Atlassian,"San Francisco, CA","AWS,Azure,GCP,Terraform,Kubernetes,Networking,Security,Architecture",7,Bachelor,203103,310176,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0546,Senior Security Engineer,Meta,"Menlo Park, CA","Security,AWS,Kubernetes,IAM,SIEM,Threat Modeling,Compliance,Python",6,Bachelor,175544,293135,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0669,Blockchain Engineer,Scale AI,"San Francisco, CA","Solidity,Ethereum,Web3.js,Smart Contracts,DeFi,Node.js",3,Bachelor,157225,265461,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0417,Data Engineer,Sony,"Minneapolis, MN","Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",4,Bachelor,169960,241656,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0102,C++ Systems Developer,PayPal,"Phoenix, AZ","C++,STL,Linux,Multithreading,CMake,Performance",5,Bachelor,177358,247683,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0051,Go Backend Engineer,Datadog,"New York, NY","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",3,Bachelor,156576,233690,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0578,Senior QA Engineer,Snap,"Miami, FL","Python,Selenium,Cypress,Playwright,CI/CD,Performance Testing,API Testing",5,Bachelor,142842,230606,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0035,Java Backend Engineer,Confluent,Remote,"Java,Spring,SpringBoot,MySQL,Kafka,Redis,Microservices",4,Bachelor,152798,239125,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0402,Senior Data Analyst,Apple,"Cupertino, CA","Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",6,Bachelor,143713,189694,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0468,DevOps Engineer,Anduril,"Costa Mesa, CA","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",4,Bachelor,146303,225804,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0472,DevOps Engineer,Oracle,"San Diego, CA","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",3,Bachelor,137201,234839,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0398,Senior Data Analyst,Block,"San Francisco, CA","Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",5,Bachelor,139266,186449,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0413,Data Engineer,PayPal,"Boston, MA","Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",5,Bachelor,169964,242949,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0237,iOS Engineer,GitHub,Remote,"Swift,UIKit,SwiftUI,CoreData,XCode,Combine,MVVM",4,Bachelor,152458,247451,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0282,React Native Developer,Shopify,Remote,"React Native,TypeScript,Redux,REST,Firebase,Mobile",3,Bachelor,118992,191564,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0385,Data Analyst,HashiCorp,"Austin, TX","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",2,Bachelor,84323,151818,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0506,Cloud Architect,Vercel,"Raleigh, NC","AWS,Azure,GCP,Terraform,Kubernetes,Networking,Security,Architecture",7,Bachelor,182137,319078,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0291,Flutter Developer,Red Hat,"Raleigh, NC","Flutter,Dart,Firebase,REST,Mobile,Git",2,Bachelor,116536,214025,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0344,NLP Engineer,Qualcomm,"San Diego, CA","Python,PyTorch,Transformers,HuggingFace,NLP,LLM,Fine-tuning",4,Master,170746,295089,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0093,Rust Systems Engineer,Spotify,"New York, NY","Rust,C++,Linux,Networking,Concurrency,Systems",4,Bachelor,161777,287292,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0059,Senior Go Developer,Google,"Mountain View, CA","Go,gRPC,Kafka,PostgreSQL,Kubernetes,Terraform,AWS",5,Bachelor,188937,277643,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0100,Rust Systems Engineer,Notion,"San Francisco, CA","Rust,C++,Linux,Networking,Concurrency,Systems",4,Bachelor,157750,281061,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0130,PHP Full Stack Developer,Ripple,"San Francisco, CA","PHP,Laravel,MySQL,JavaScript,Vue,Docker",3,Bachelor,96786,173132,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0316,Senior Data Scientist,Palantir,"Denver, CO","Python,Pandas,TensorFlow,PyTorch,SQL,Statistics,MLOps,Experiment Design",6,Master,175134,298046,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0114,Scala Backend Engineer,Salesforce,"Raleigh, NC","Scala,Akka,Kafka,Spark,PostgreSQL,Functional",5,Master,170232,264272,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0562,Application Security Engineer,Amazon,"Seattle, WA","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",5,Bachelor,151642,249460,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0083,Ruby on Rails Engineer,Stripe,"San Francisco, CA","Ruby,Rails,PostgreSQL,Sidekiq,Redis,Heroku",4,Bachelor,158538,242818,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0431,Senior Data Engineer,Dell,"Round Rock, TX","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",6,Bachelor,176614,283759,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0540,Security Engineer,CrowdStrike,"Austin, TX","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",4,Bachelor,150977,261447,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0581,Senior QA Engineer,Datadog,"New York, NY","Python,Selenium,Cypress,Playwright,CI/CD,Performance Testing,API Testing",5,Bachelor,126919,231497,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0212,Full Stack Engineer,Google,"Mountain View, CA","React,Node.js,TypeScript,PostgreSQL,AWS,Docker",4,Bachelor,155695,257764,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0109,C++ Systems Developer,Samsung,"Chicago, IL","C++,STL,Linux,Multithreading,CMake,Performance",4,Bachelor,153542,263962,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0177,Angular Frontend Developer,Supabase,Remote,"Angular,TypeScript,RxJS,HTML,CSS,NgRx",2,Bachelor,115570,185736,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0372,LLM Engineer,Supabase,"Denver, CO","Python,PyTorch,Transformers,LangChain,RAG,Fine-tuning,Prompt Engineering",2,Master,178940,311318,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0380,AI Research Scientist,Block,"Portland, OR","Python,PyTorch,Math,Statistics,Research,NLP,Reinforcement Learning",5,PhD,205140,372236,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0649,Product Designer,Plaid,"Atlanta, GA","Figma,UI,UX,Prototyping,Design Systems,User Research",4,Bachelor,145991,220654,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0108,C++ Systems Developer,DocuSign,"San Francisco, CA","C++,STL,Linux,Multithreading,CMake,Performance",4,Bachelor,169898,269508,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0157,React Developer,Confluent,Remote,"React,JavaScript,TypeScript,HTML,CSS,Redux",4,Bachelor,115945,205644,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0044,Senior Java Engineer,Cisco,"San Jose, CA","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",6,Bachelor,165070,277793,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0688,Embedded Systems Engineer,Airbnb,"San Diego, CA","C,C++,RTOS,ARM,Linux,Hardware,Firmware",3,Bachelor,133654,225213,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0276,React Native Developer,Palo Alto Networks,"Dallas, TX","React Native,TypeScript,Redux,REST,Firebase,Mobile",2,Bachelor,122725,202653,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0606,Product Manager,Notion,"San Francisco, CA","Product Strategy,Analytics,SQL,A/B Testing,Roadmapping,Agile",5,Bachelor,150574,274095,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0306,Data Scientist,Anthropic,"San Diego, CA","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",2,Master,142190,229547,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0639,Senior UX Designer,Dell,"Round Rock, TX","Figma,User Research,Design Systems,Prototyping,Leadership,Strategy",6,Bachelor,153977,252070,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0003,Senior Python Backend Engineer,CrowdStrike,"San Diego, CA","Python,Django,FastAPI,PostgreSQL,Redis,Docker,AWS,Linux",4,Bachelor,181523,273485,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0022,Python Backend Developer,Notion,"San Francisco, CA","Python,Flask,PostgreSQL,Docker,Git,REST",2,Bachelor,133128,208206,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0636,UX Designer,NVIDIA,"Los Angeles, CA","Figma,User Research,Prototyping,Design Systems,Wireframing,A11y",3,Bachelor,111926,204931,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0073,Node.js Backend Engineer,Amazon,"Seattle, WA","Node.js,Express,TypeScript,MongoDB,Redis,GraphQL",2,Bachelor,148225,219288,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0285,React Native Developer,Amazon,"Philadelphia, PA","React Native,TypeScript,Redux,REST,Firebase,Mobile",3,Bachelor,122882,208699,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0284,React Native Developer,Stripe,"San Francisco, CA","React Native,TypeScript,Redux,REST,Firebase,Mobile",3,Bachelor,138545,194704,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0587,SDET,AMD,"Santa Clara, CA","Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",4,Bachelor,131165,223492,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0706,FPGA Engineer,NVIDIA,"Santa Clara, CA","VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",3,Master,145842,239114,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0332,Machine Learning Engineer,Intel,"Boston, MA","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",3,Master,162921,280285,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0374,AI Research Scientist,DocuSign,"San Francisco, CA","Python,PyTorch,Math,Statistics,Research,NLP,Reinforcement Learning",5,PhD,189607,380645,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0447,ML Platform Engineer,Okta,"San Francisco, CA","Python,Kubernetes,Docker,MLflow,Airflow,AWS,Terraform",5,Master,167860,281140,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0347,NLP Engineer,Stripe,"New York, NY","Python,PyTorch,Transformers,HuggingFace,NLP,LLM,Fine-tuning",3,Master,170854,297079,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0153,React Developer,Figma,"San Francisco, CA","React,JavaScript,TypeScript,HTML,CSS,Redux",4,Bachelor,140314,198244,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0515,Platform Engineer,Oracle,"Nashville, TN","Kubernetes,Docker,Terraform,AWS,Go,CI/CD,Service Mesh",4,Bachelor,145304,240264,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0325,Machine Learning Engineer,Spotify,"New York, NY","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",5,Master,161907,290131,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0152,React Developer,Zoom,"San Jose, CA","React,JavaScript,TypeScript,HTML,CSS,Redux",3,Bachelor,117885,195306,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0280,React Native Developer,Spotify,"New York, NY","React Native,TypeScript,Redux,REST,Firebase,Mobile",3,Bachelor,115622,198386,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0473,DevOps Engineer,Uber,"San Francisco, CA","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",3,Bachelor,162825,236241,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0409,Data Engineer,SpaceX,"Hawthorne, CA","Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",4,Bachelor,141688,243796,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0687,Embedded Systems Engineer,VMware,"Palo Alto, CA","C,C++,RTOS,ARM,Linux,Hardware,Firmware",4,Bachelor,148710,213319,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0201,UI Engineer,IBM,"San Francisco, CA","JavaScript,React,CSS,HTML,Figma,Animation,Responsive",3,Bachelor,118255,212468,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0383,Data Analyst,Samsung,"San Jose, CA","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",3,Bachelor,85391,145751,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0569,QA Automation Engineer,Vercel,Remote,"Python,Selenium,Pytest,CI/CD,API Testing,SQL,Git",3,Bachelor,121990,173126,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0113,Scala Backend Engineer,Databricks,"San Francisco, CA","Scala,Akka,Kafka,Spark,PostgreSQL,Functional",4,Master,179045,267096,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0484,Senior DevOps Engineer,Google,"Mountain View, CA","AWS,Terraform,Kubernetes,Helm,ArgoCD,Monitoring,Python,Linux",6,Bachelor,164632,281738,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0081,Ruby on Rails Engineer,Rivian,"Irvine, CA","Ruby,Rails,PostgreSQL,Sidekiq,Redis,Heroku",3,Bachelor,139828,220800,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0243,Senior iOS Developer,DocuSign,"San Francisco, CA","Swift,SwiftUI,Combine,CoreML,ARKit,CI/CD,Testing",6,Bachelor,189685,285435,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0016,Python Backend Developer,Okta,"San Francisco, CA","Python,Flask,PostgreSQL,Docker,Git,REST",4,Bachelor,119575,188081,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0586,SDET,LinkedIn,"Sunnyvale, CA","Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",4,Bachelor,135662,200022,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0532,Infrastructure Engineer,Scale AI,"San Francisco, CA","Linux,AWS,Terraform,Ansible,Docker,Networking,Python",4,Bachelor,131981,245863,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0203,UI Engineer,Databricks,"San Francisco, CA","JavaScript,React,CSS,HTML,Figma,Animation,Responsive",4,Bachelor,136717,196950,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0196,UI Engineer,Salesforce,"San Francisco, CA","JavaScript,React,CSS,HTML,Figma,Animation,Responsive",3,Bachelor,116219,199973,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0225,Full Stack Engineer (MERN),Canva,Remote,"MongoDB,Express,React,Node.js,TypeScript,AWS",3,Bachelor,139955,216555,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0392,Data Analyst,Lyft,"San Francisco, CA","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",1,Bachelor,108189,146395,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0145,React Developer,Salesforce,"Philadelphia, PA","React,JavaScript,TypeScript,HTML,CSS,Redux",3,Bachelor,115847,187992,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0508,Cloud Architect,VMware,"Palo Alto, CA","AWS,Azure,GCP,Terraform,Kubernetes,Networking,Security,Architecture",7,Bachelor,202932,320903,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0311,Senior Data Scientist,AMD,"Atlanta, GA","Python,Pandas,TensorFlow,PyTorch,SQL,Statistics,MLOps,Experiment Design",7,Master,188250,287127,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0155,React Developer,Atlassian,"Philadelphia, PA","React,JavaScript,TypeScript,HTML,CSS,Redux",2,Bachelor,135493,199484,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0686,Embedded Systems Engineer,Uber,"San Francisco, CA","C,C++,RTOS,ARM,Linux,Hardware,Firmware",5,Bachelor,127951,235543,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0403,Senior Data Analyst,Elastic,Remote,"Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",4,Bachelor,124846,194016,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0645,Senior UX Designer,NVIDIA,"Santa Clara, CA","Figma,User Research,Design Systems,Prototyping,Leadership,Strategy",6,Bachelor,153817,261351,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0644,Senior UX Designer,Databricks,"San Francisco, CA","Figma,User Research,Design Systems,Prototyping,Leadership,Strategy",6,Bachelor,163751,265553,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0613,Senior Product Manager,Robinhood,"Boston, MA","Product Strategy,Analytics,SQL,Stakeholder Management,Vision,GTM",7,Bachelor,200718,308024,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0184,Senior Frontend Architect,Sony,"Minneapolis, MN","React,TypeScript,GraphQL,Next.js,Performance,A11y,Design Systems",7,Bachelor,200419,311177,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0507,Cloud Architect,Datadog,"Atlanta, GA","AWS,Azure,GCP,Terraform,Kubernetes,Networking,Security,Architecture",8,Bachelor,186067,322934,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0519,Platform Engineer,Cruise,"San Francisco, CA","Kubernetes,Docker,Terraform,AWS,Go,CI/CD,Service Mesh",4,Bachelor,170344,266652,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0359,Computer Vision Engineer,Cisco,"San Jose, CA","Python,PyTorch,OpenCV,CNNs,Object Detection,3D Vision",4,Master,167928,286816,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
